beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7
1.38527,1.75992,-0.270381,-0.0533995,0.144345,-0.172139,0.0667027
1.88837,1.50457,-0.329374,-0.130496,0.117463,-0.132219,0.0905622
1.43631,1.77019,-0.175196,-0.0493366,0.130263,-0.176431,0.0611858
1.41097,1.77341,-0.159345,-0.0498777,0.128387,-0.175752,0.0605807
1.21069,1.81581,-0.138629,-0.0100366,0.108318,-0.185235,0.0667958
1.14975,1.84961,-0.203307,-0.0151184,0.134478,-0.185534,0.0642996
1.33515,1.79796,-0.169907,-0.0258163,0.109306,-0.181901,0.0726259
1.05444,1.87335,-0.15714,0.0112565,0.11665,-0.194196,0.0631334
1.05717,1.85082,-0.237397,0.00122891,0.124978,-0.186913,0.0728564
0.924061,1.92041,-0.0598767,0.0498959,0.0878583,-0.207088,0.0629906
0.736359,1.91813,-0.182867,0.0616109,0.110373,-0.200958,0.071489
1.33226,1.75824,-0.17978,-0.0328615,0.1265,-0.174861,0.065947
1.59008,1.70363,-0.197259,-0.0704591,0.115377,-0.166793,0.0731995
1.47749,1.70241,-0.414162,-0.0688407,0.15825,-0.161035,0.0855764
1.55609,1.66298,-0.274066,-0.0811011,0.12794,-0.156096,0.0757119
1.30895,1.77197,-0.247947,-0.0286676,0.132987,-0.176235,0.0746823
1.17102,1.79626,-0.318784,-0.00767455,0.133734,-0.180642,0.0834191
1.09843,1.77969,-0.316074,-0.00492477,0.138399,-0.174431,0.0821701
1.26461,1.78906,-0.306944,-0.0375581,0.136364,-0.173751,0.079734
1.24303,1.71586,-0.363153,-0.0336893,0.133706,-0.163535,0.0890908
1.29755,1.75332,-0.283563,-0.0327243,0.134989,-0.172832,0.0749989
1.15275,1.86512,-0.179332,-0.0186631,0.128437,-0.186156,0.0645151
1.08608,1.8854,-0.176759,0.00242533,0.136988,-0.193915,0.0597657
1.13414,1.88157,-0.219459,-0.0227964,0.144545,-0.186702,0.062364
1.35757,1.78851,-0.215984,-0.0259291,0.142375,-0.183783,0.0599908
1.35315,1.78845,-0.217969,-0.0285786,0.142073,-0.184479,0.0591637
1.35776,1.73035,-0.232605,-0.0437802,0.107909,-0.16888,0.0796577
1.48444,1.69993,-0.322804,-0.0662469,0.152484,-0.163778,0.0716776
1.71235,1.6598,-0.291742,-0.105564,0.157036,-0.156043,0.0652007
0.951737,1.89836,-0.139854,0.0371549,0.0904581,-0.201479,0.0728815
1.09028,1.87867,-0.124433,0.00372943,0.103525,-0.193977,0.0652647
1.29245,1.77079,-0.25648,-0.0182152,0.122746,-0.179711,0.0785556
1.18825,1.78282,-0.234266,-0.0114834,0.121413,-0.177112,0.0775988
1.48694,1.70691,-0.291608,-0.0636762,0.141346,-0.163652,0.0769171
1.4769,1.65267,-0.363366,-0.0553261,0.142746,-0.157597,0.086567
1.8257,1.60385,-0.21041,-0.0994978,0.126753,-0.152472,0.0720611
1.20881,1.80269,-0.268402,-0.00956719,0.129438,-0.183988,0.0741338
1.03459,1.88859,-0.178804,0.00424131,0.117586,-0.191639,0.0685992
1.10631,1.8533,-0.192648,0.0149785,0.118875,-0.194741,0.0688684
1.10877,1.84849,-0.14254,0.00126443,0.118485,-0.18839,0.0625713
1.51339,1.72977,-0.23568,-0.0692633,0.127641,-0.166735,0.0721886
1.47325,1.75395,-0.160215,-0.0507595,0.125047,-0.173915,0.0637123
0.856532,1.93333,-0.0954461,0.0424793,0.100308,-0.202334,0.0636981
1.11078,1.84721,-0.205742,0.00803856,0.127096,-0.191034,0.0675949
1.1372,1.87471,-0.171979,-0.00433703,0.123088,-0.19246,0.0629268
1.34045,1.69451,-0.257492,-0.0258298,0.101726,-0.166807,0.0895216
1.50509,1.67448,-0.265796,-0.0429226,0.108305,-0.168203,0.0838652
1.44326,1.73599,-0.172996,-0.0329234,0.10952,-0.176858,0.0711366
1.45126,1.72862,-0.244986,-0.0605267,0.126759,-0.165494,0.07601
0.952767,1.8819,-0.348112,0.0197111,0.145325,-0.190167,0.0830829
1.01127,1.85776,-0.307658,0.00698306,0.143879,-0.186015,0.0782552
1.03836,1.83601,-0.313688,0.015351,0.14049,-0.187123,0.079738
1.14995,1.7805,-0.400035,-0.0303964,0.170429,-0.170341,0.0762594
1.402,1.7487,-0.119959,-0.048432,0.117218,-0.171178,0.0614573
1.34023,1.69665,-0.272216,-0.0405354,0.126873,-0.163203,0.0789065
1.36073,1.73379,-0.323603,-0.0330991,0.12038,-0.17253,0.0869454
1.42621,1.72885,-0.19178,-0.0613147,0.144732,-0.166652,0.0576777
1.1987,1.7636,-0.227897,-0.021964,0.108049,-0.172503,0.0798224
1.39742,1.77606,-0.225157,-0.0488284,0.157893,-0.176987,0.0546799
1.35068,1.811,-0.222012,-0.0540172,0.147289,-0.177203,0.0607335
1.21279,1.8642,-0.173077,-0.0266203,0.137288,-0.185455,0.0604603
1.1062,1.87939,-0.208174,0.000440216,0.135742,-0.193418,0.0624707
1.18626,1.82854,-0.0832019,0.00157284,0.0975981,-0.1915,0.0612134
0.897001,1.90592,-0.30113,0.02553,0.153178,-0.192584,0.0741184
1.30515,1.72328,-0.163864,-0.0197784,0.0970298,-0.171561,0.0768774
1.29933,1.79005,-0.24698,-0.0212108,0.127052,-0.18213,0.0743277
1.2159,1.82744,-0.190361,-0.0105267,0.112862,-0.186405,0.0731133
1.69193,1.63092,-0.128775,-0.0866756,0.120446,-0.155154,0.0605571
0.90257,1.90991,-0.247952,0.0291341,0.12376,-0.19707,0.0767065
1.14086,1.84634,-0.202944,-0.0134778,0.124612,-0.185565,0.0689496
1.33178,1.80285,-0.147319,-0.028099,0.121436,-0.182242,0.0623835
1.2217,1.77984,-0.278996,-0.0141447,0.121489,-0.178346,0.0819048
1.29048,1.73153,-0.270213,-0.0225691,0.111926,-0.172606,0.0843213
1.26866,1.73529,-0.264792,-0.0163325,0.09966,-0.172612,0.0909626
1.24811,1.73869,-0.229499,-0.00915391,0.0966811,-0.17458,0.0872211
1.25333,1.76921,-0.279809,-0.0235631,0.127212,-0.175722,0.0786423
1.29842,1.79034,-0.241861,-0.0286183,0.143515,-0.179302,0.0666056
1.51626,1.66132,-0.291642,-0.0665855,0.130979,-0.157597,0.0804974
0.944187,1.9118,-0.2108,0.0328246,0.132522,-0.200886,0.0651375
1.00184,1.92723,-0.170563,0.0209348,0.122483,-0.201259,0.0653361
0.906713,1.90171,-0.248538,0.022221,0.127052,-0.193162,0.0747412
1.14461,1.8231,-0.247145,-0.0115927,0.131041,-0.181969,0.0730242
1.16179,1.79675,-0.246727,-0.0161127,0.132833,-0.177432,0.0723511
1.32927,1.81552,-0.102855,-0.0231079,0.108752,-0.186582,0.0615619
1.38793,1.74423,-0.204115,-0.0448438,0.130594,-0.171363,0.0671695
1.34452,1.75461,-0.206779,-0.0341071,0.124452,-0.174892,0.0699823
1.55438,1.68481,-0.316243,-0.0870601,0.161399,-0.155861,0.0703551
1.19753,1.83753,-0.217095,-0.00874238,0.115721,-0.187464,0.0761407
1.12189,1.88236,-0.130374,-0.00688113,0.121303,-0.192049,0.0588619
1.43811,1.65291,-0.319678,-0.0463919,0.12446,-0.158915,0.08882
1.36879,1.73798,-0.212433,-0.0322187,0.120205,-0.174413,0.0705728
1.37314,1.75128,-0.244076,-0.0339313,0.137026,-0.175447,0.0689371
1.47901,1.73402,-0.229735,-0.0525276,0.145237,-0.172034,0.0632051
1.46908,1.65897,-0.299766,-0.0612766,0.115465,-0.157317,0.0882267
1.2972,1.73943,-0.339258,-0.0430605,0.139613,-0.16664,0.0834317
1.58016,1.64173,-0.252189,-0.0660216,0.12853,-0.159389,0.0743338
1.31105,1.76017,-0.203895,-0.0193202,0.122773,-0.178537,0.0693038
1.28709,1.79882,-0.217901,-0.0246923,0.12235,-0.181585,0.0724485
1.24372,1.88419,-0.121483,-0.0154094,0.131808,-0.195593,0.0532263
1.27054,1.86998,-0.124854,-0.0102422,0.131508,-0.196582,0.0523578
1.04574,1.91075,-0.189155,0.0147197,0.131738,-0.200063,0.0624999
1.36963,1.76007,-0.204169,-0.0387926,0.120016,-0.172824,0.0746926
1.65256,1.67723,-0.185139,-0.0848462,0.127519,-0.161849,0.0634782
1.44752,1.69683,-0.279648,-0.0568328,0.124388,-0.162309,0.082041
1.30303,1.74255,-0.273271,-0.0195406,0.120397,-0.176703,0.0801143
1.14837,1.84755,-0.166675,-0.0135126,0.114964,-0.184102,0.069393
1.59601,1.70587,-0.147148,-0.0762098,0.118888,-0.165491,0.0637104
1.46618,1.74549,-0.16428,-0.0606712,0.133389,-0.170656,0.0593806
1.45202,1.72478,-0.257802,-0.0644737,0.148654,-0.165365,0.0664089
1.27195,1.78903,-0.266679,-0.0410381,0.147458,-0.175934,0.0651478
1.54864,1.64903,-0.253917,-0.0759797,0.135686,-0.156821,0.0695857
1.17457,1.78186,-0.263947,-0.0193826,0.123165,-0.176806,0.0769142
1.26248,1.7837,-0.239072,-0.0126317,0.124495,-0.181637,0.0746326
1.40777,1.72669,-0.261921,-0.0401826,0.139093,-0.172273,0.0705732
0.880749,1.92673,-0.110764,0.0440171,0.101657,-0.203302,0.0648491
1.04468,1.89051,0.0245707,0.0241962,0.0741898,-0.19869,0.0582269
1.35013,1.75953,-0.348148,-0.0446432,0.157724,-0.173345,0.0740547
1.44335,1.68346,-0.232352,-0.0475927,0.113756,-0.16396,0.0809847
1.65545,1.64991,-0.243775,-0.0892139,0.132919,-0.155769,0.0698806
1.65722,1.67647,-0.23527,-0.0880918,0.146703,-0.15979,0.0631786
1.7012,1.69547,-0.269592,-0.102274,0.154254,-0.160057,0.0639335
1.47691,1.72405,-0.188674,-0.0484022,0.114922,-0.173376,0.0703095
1.62757,1.66232,-0.247348,-0.0714767,0.14146,-0.162215,0.0694307
0.987637,1.86264,-0.203638,0.0253208,0.104581,-0.192817,0.0767643
1.15981,1.7562,-0.297867,-0.00568162,0.119082,-0.173511,0.0873781
1.38253,1.71771,-0.289381,-0.042287,0.124614,-0.167086,0.0829255
1.51641,1.7129,-0.242988,-0.0680645,0.141591,-0.165755,0.0673433
1.35111,1.72272,-0.325943,-0.0499652,0.140975,-0.164729,0.0798062
1.69981,1.64226,-0.235194,-0.0962929,0.118833,-0.155461,0.0744404
1.54386,1.66659,-0.340978,-0.0672607,0.146107,-0.159313,0.0815917
1.08356,1.94786,-0.146017,-0.0174069,0.133561,-0.19606,0.0571464
1.24601,1.68559,-0.480354,-0.0191126,0.143551,-0.163197,0.101175
1.20007,1.712,-0.474771,-0.0280104,0.145245,-0.161486,0.101369
1.40229,1.7844,-0.157398,-0.0474748,0.121091,-0.176224,0.0660403
1.1498,1.84342,-0.193939,-0.00931367,0.128253,-0.185008,0.0689121
1.78707,1.54812,-0.366335,-0.109725,0.141977,-0.141055,0.0836354
1.81721,1.57571,-0.257382,-0.108353,0.135357,-0.146931,0.0713659
1.53182,1.6655,-0.397505,-0.0692536,0.150701,-0.157577,0.087364
1.56066,1.68558,-0.196643,-0.0646271,0.118437,-0.165974,0.0698282
1.44619,1.74181,-0.127201,-0.0437935,0.103423,-0.175289,0.0671334
0.997176,1.85355,-0.424209,0.0192547,0.161792,-0.190675,0.0839686
1.17356,1.80424,-0.372706,-0.0142435,0.153461,-0.179376,0.0813088
1.4322,1.71079,-0.391106,-0.063272,0.16665,-0.163258,0.0768371
1.29052,1.79641,-0.138814,-0.0192936,0.10709,-0.183232,0.0663241
1.2382,1.79343,-0.195471,-0.0154155,0.121759,-0.181769,0.0675017
1.27464,1.789,-0.189172,-0.01499,0.11601,-0.182068,0.0719874
1.02331,1.92024,-0.149084,0.0106143,0.135733,-0.197268,0.0579161
0.932659,1.9006,-0.172359,0.0254501,0.0993393,-0.195754,0.0763604
1.07669,1.94225,-0.0834004,-0.0124364,0.134868,-0.197201,0.044721
1.25004,1.74453,-0.226352,-0.0309153,0.112422,-0.168481,0.0798403
1.42256,1.70532,-0.195429,-0.0384022,0.108645,-0.170508,0.0734128
1.29818,1.77503,-0.299172,-0.0324671,0.150367,-0.175943,0.0716386
1.33733,1.72272,-0.253775,-0.0325903,0.112153,-0.168133,0.084215
1.15547,1.86315,-0.293699,-0.0110081,0.154487,-0.188783,0.0697751
1.53184,1.72713,-0.1011,-0.0445112,0.0927768,-0.175169,0.0700213
1.21407,1.82965,-0.117397,-0.0154922,0.100496,-0.184114,0.0692268
1.17048,1.8289,-0.129585,-0.017996,0.0958301,-0.183349,0.0704869
1.26188,1.77213,-0.246243,-0.0231464,0.125519,-0.177006,0.0747594
1.28486,1.84155,-0.118162,-0.0141272,0.127712,-0.190982,0.0561116
1.365,1.73742,-0.32422,-0.0271038,0.132582,-0.175089,0.0825934
1.01687,1.85366,-0.260087,0.0110734,0.131159,-0.187699,0.0754556
1.27927,1.78396,-0.200527,-0.0306184,0.121633,-0.176665,0.0709168
1.2537,1.80475,-0.27037,-0.0191389,0.136507,-0.182864,0.0717796
1.31521,1.78804,-0.115753,-0.0310868,0.107489,-0.179721,0.0634763
1.44866,1.72974,-0.205334,-0.0551826,0.139193,-0.168367,0.0626197
1.26088,1.87878,-0.0808972,-0.019961,0.123836,-0.193983,0.0517891
1.06207,1.88416,-0.139991,0.0125794,0.112138,-0.194937,0.066361
1.21483,1.85512,-0.158101,-0.0141126,0.123997,-0.189352,0.0630824
1.37221,1.82894,-0.0925243,-0.0449391,0.139159,-0.18358,0.0461501
1.33815,1.78793,-0.168564,-0.0406539,0.1403,-0.176698,0.0575913
1.5818,1.69043,-0.173774,-0.0670213,0.123666,-0.166088,0.0643785
1.72603,1.64018,-0.18157,-0.078227,0.115015,-0.160935,0.0712961
1.49544,1.69499,-0.279309,-0.0668326,0.144548,-0.162888,0.0697019
1.4891,1.73175,-0.264964,-0.0685996,0.132856,-0.167075,0.0733417
1.3669,1.72631,-0.207492,-0.0418828,0.129834,-0.168345,0.0677856
1.58963,1.62633,-0.24951,-0.0719378,0.10733,-0.156347,0.0831404
1.53978,1.6633,-0.403118,-0.0655752,0.151873,-0.158771,0.0879967
1.62871,1.64791,-0.263625,-0.0841166,0.111526,-0.157506,0.0815774
1.52036,1.6762,-0.277902,-0.0504687,0.128328,-0.164604,0.0809899
1.4273,1.7108,-0.270519,-0.0641953,0.132891,-0.160162,0.0782683
1.42358,1.7122,-0.258269,-0.0282188,0.11864,-0.174616,0.0783211
1.32226,1.74384,-0.211307,-0.0443637,0.107722,-0.167477,0.0787977
1.3715,1.78565,-0.2526,-0.0577384,0.144449,-0.172567,0.0676253
1.44792,1.75953,-0.25789,-0.0491198,0.150113,-0.175599,0.0639635
1.9723,1.49231,-0.429825,-0.142513,0.150388,-0.129899,0.0902672
1.86973,1.57134,-0.260348,-0.127059,0.14099,-0.141876,0.0718464
1.86845,1.57174,-0.248073,-0.12403,0.143105,-0.14325,0.0682599
2.02848,1.5521,-0.286869,-0.154511,0.148869,-0.138562,0.0699413
1.94741,1.58712,-0.274485,-0.131625,0.142904,-0.147294,0.0697355
0.914321,1.8739,-0.220796,0.0259884,0.113174,-0.189137,0.0803533
1.03566,1.89678,-0.214025,0.0084051,0.118022,-0.19484,0.0723879
1.041,1.82474,-0.21917,0.0220903,0.12286,-0.187941,0.0736225
1.04316,1.88089,-0.166958,0.023627,0.104148,-0.19833,0.0723848
1.20593,1.84064,-0.115932,-0.0256339,0.129745,-0.183829,0.0536886
1.10425,1.77065,-0.312043,-0.00245033,0.133013,-0.174948,0.0822466
1.36127,1.80097,-0.199845,-0.0301447,0.132944,-0.183979,0.0636419
1.21201,1.74527,-0.350424,-0.0217242,0.133518,-0.170349,0.0883036
1.60029,1.68334,-0.17918,-0.0646844,0.119208,-0.166143,0.0672307
1.4035,1.79685,-0.10509,-0.0470951,0.12403,-0.180587,0.0540688
1.49561,1.72211,-0.188632,-0.0480015,0.108461,-0.170971,0.0749829
1.17209,1.85423,-0.168563,-0.00822747,0.129125,-0.188544,0.0617949
1.23731,1.79228,-0.23703,-0.00923487,0.12489,-0.184445,0.0732617
1.3936,1.73329,-0.28254,-0.0515215,0.126801,-0.168521,0.0797105
1.39123,1.73748,-0.2773,-0.0381625,0.130856,-0.172743,0.0773693
1.27058,1.75171,-0.262602,-0.0273886,0.119472,-0.172718,0.0801677
1.3103,1.80215,-0.272884,-0.0511592,0.146808,-0.173626,0.0695646
1.3079,1.85675,-0.160818,-0.02982,0.140896,-0.189332,0.0542352
0.889457,1.90978,-0.149641,0.0401544,0.104105,-0.199122,0.071693
0.893514,1.92397,-0.224911,0.0201238,0.133867,-0.19659,0.0670323
0.956461,1.9733,-0.20716,0.0179036,0.148273,-0.205037,0.0592636
1.00552,1.89933,-0.174555,0.0165062,0.128112,-0.195049,0.0653594
1.03734,1.90742,-0.182558,0.0111855,0.128354,-0.198078,0.0622947
0.900762,1.94223,-0.134445,0.0211094,0.119493,-0.198905,0.061677
1.13868,1.90016,-0.148087,-0.0136268,0.136424,-0.192687,0.0553997
1.1778,1.81843,-0.268567,-0.00782682,0.135459,-0.184044,0.0745097
1.20772,1.82409,-0.288704,-0.0298552,0.1484,-0.180656,0.068065
1.14989,1.85294,-0.176171,-0.0116235,0.128584,-0.185995,0.0655802
1.19111,1.82959,-0.166641,-0.0301173,0.125783,-0.179711,0.0622185
1.35118,1.81536,-0.0688492,-0.0463708,0.116984,-0.179518,0.0515155
1.12607,1.8081,-0.341833,0.00830623,0.142948,-0.186483,0.0806034
1.10921,1.8059,-0.34615,0.00596433,0.142099,-0.183463,0.0817916
1.34984,1.81342,-0.131395,-0.0364545,0.138696,-0.18353,0.0507454
1.61797,1.63237,-0.297465,-0.0818251,0.127141,-0.15349,0.082511
1.52904,1.68324,-0.370461,-0.0757649,0.14925,-0.158995,0.0816807
1.42579,1.74137,-0.274067,-0.0437317,0.134699,-0.173382,0.0761557
1.30385,1.7768,-0.304732,-0.0372711,0.140174,-0.173858,0.0780033
1.20836,1.80085,-0.365275,-0.0275639,0.157742,-0.177586,0.075425
1.2333,1.80101,-0.326304,-0.0261589,0.156803,-0.177323,0.0740081
1.46361,1.72558,-0.11737,-0.0575423,0.098437,-0.166188,0.071518
1.55851,1.69583,-0.167849,-0.0602088,0.108646,-0.1682,0.0691175
1.58438,1.65589,-0.188025,-0.0693945,0.108533,-0.159982,0.0729646
1.12621,1.86648,-0.273484,-0.0101991,0.154936,-0.188918,0.0645981
1.22774,1.817,-0.20597,-0.0195195,0.129725,-0.183668,0.0669773
1.24583,1.76599,-0.241142,-0.0237845,0.121452,-0.175381,0.0763566
1.29342,1.73294,-0.247894,-0.0106528,0.12598,-0.177273,0.0747227
1.27104,1.75398,-0.23809,-0.0217866,0.125732,-0.174678,0.073998
1.32986,1.81153,-0.247092,-0.030677,0.136895,-0.183017,0.0694678
1.49256,1.69817,-0.197087,-0.0527469,0.127991,-0.167108,0.0654976
1.39114,1.67675,-0.351671,-0.0651744,0.148108,-0.154446,0.0819265
1.68513,1.62478,-0.389731,-0.0969012,0.130177,-0.150188,0.0946706
1.18667,1.77289,-0.22393,-0.0251653,0.131123,-0.171666,0.0705885
1.03501,1.8278,-0.249802,0.000638577,0.124145,-0.180352,0.0779439
1.17169,1.79987,-0.232818,-0.0162312,0.121381,-0.179317,0.0752575
1.15726,1.79349,-0.259573,-0.00283206,0.112952,-0.181243,0.0814122
1.13792,1.81001,-0.241556,-0.000469447,0.111062,-0.184641,0.0809839
1.18588,1.7705,-0.22878,0.000356987,0.0967501,-0.179436,0.0861505
1.1452,1.83969,-0.214708,-0.00529022,0.142942,-0.186695,0.0617802
1.39948,1.6894,-0.367738,-0.0453759,0.125135,-0.164173,0.093171
1.74379,1.58787,-0.417793,-0.103807,0.156645,-0.146119,0.0869784
1.47589,1.69608,-0.15503,-0.0525989,0.108396,-0.165721,0.0714265
1.7955,1.61324,-0.188535,-0.110517,0.116722,-0.150725,0.0698369
1.53661,1.65955,-0.279422,-0.06659,0.126003,-0.158292,0.0806094
1.31827,1.731,-0.308091,-0.0328948,0.127889,-0.168984,0.0841054
1.46972,1.76528,-0.212441,-0.0561446,0.130905,-0.17589,0.0666868
1.57143,1.70837,-0.258009,-0.0756259,0.139272,-0.164663,0.0697328
1.442,1.81201,-0.0913536,-0.0448965,0.113767,-0.184407,0.0576506
1.44625,1.62809,-0.427457,-0.0601264,0.151557,-0.151161,0.0918176
1.26235,1.84497,-0.0439795,-0.0207551,0.115818,-0.190469,0.0475071
1.48393,1.63023,-0.295574,-0.0552313,0.122449,-0.15569,0.0828034
1.56493,1.66973,-0.283479,-0.0713374,0.127989,-0.158131,0.0822271
1.56118,1.73337,-0.179591,-0.0628384,0.124818,-0.174524,0.0630441
1.65407,1.69063,-0.0518337,-0.0662357,0.0924628,-0.169781,0.0595747
1.1097,1.78857,-0.425407,-0.0092239,0.159631,-0.176754,0.0843235
2.03431,1.5243,-0.23364,-0.146642,0.129357,-0.136983,0.0709491
1.02838,1.82621,-0.306257,0.0189894,0.136873,-0.186723,0.0794226
1.34108,1.75793,-0.245216,-0.029366,0.129024,-0.175436,0.0738673
1.2285,1.83516,-0.186798,-0.0162207,0.12735,-0.18793,0.0641341
1.19991,1.81402,-0.20133,-0.0321822,0.12772,-0.177397,0.067684
1.23674,1.83339,-0.207695,-0.0196862,0.12931,-0.186045,0.0682761
1.80672,1.69826,-0.00579195,-0.0942797,0.103901,-0.168644,0.0495234
1.4886,1.64969,-0.444838,-0.0517661,0.142828,-0.15994,0.0960766
1.62689,1.62426,-0.247127,-0.0731676,0.118595,-0.155159,0.0790436
0.988625,1.85824,-0.28469,0.00653096,0.138044,-0.185377,0.0762606
1.00714,1.85458,-0.282695,0.00985516,0.137124,-0.187209,0.0738634
1.15271,1.84576,-0.204119,-0.00774344,0.121998,-0.187687,0.0703653
1.0991,1.8524,-0.228757,-0.00798457,0.127318,-0.185539,0.0711535
1.70305,1.57829,-0.30705,-0.0968303,0.125036,-0.144252,0.0851099
1.89956,1.58152,-0.233324,-0.129375,0.128037,-0.143641,0.0734788
1.14614,1.80951,-0.255738,-0.00786046,0.133097,-0.180898,0.0737514
1.56142,1.66682,-0.22513,-0.068315,0.133714,-0.160175,0.070065
1.53663,1.6774,-0.226767,-0.0697554,0.134169,-0.159552,0.0700539
1.33127,1.7944,-0.238416,-0.0337443,0.128237,-0.17976,0.0727165
1.23417,1.77744,-0.184149,-0.0156326,0.117664,-0.178404,0.0695294
1.23943,1.75324,-0.173102,-0.0180613,0.0938387,-0.175421,0.0781816
1.71477,1.63069,-0.12898,-0.0882819,0.0826431,-0.156971,0.0760215
1.33514,1.76366,-0.181873,-0.0253066,0.111587,-0.177941,0.0722398
0.938046,1.90428,-0.26103,0.0200905,0.149735,-0.1941,0.0679538
1.03222,1.92549,-0.217895,0.00826675,0.147372,-0.198793,0.0617481
1.49747,1.6825,-0.247155,-0.0626418,0.118985,-0.160643,0.0800287
1.67767,1.60345,-0.346093,-0.0922007,0.164316,-0.149285,0.0733486
1.68485,1.61999,-0.379023,-0.10732,0.165284,-0.146583,0.0760365
1.67826,1.62349,-0.35423,-0.100387,0.168247,-0.150232,0.0693524
1.34966,1.73626,-0.203456,-0.0434155,0.111128,-0.169854,0.0739095
1.37091,1.80482,-0.0847004,-0.0370116,0.115638,-0.183034,0.0548899
1.43887,1.70299,-0.217029,-0.042565,0.104118,-0.168589,0.0799996
1.41119,1.76278,-0.225261,-0.0546193,0.140857,-0.172578,0.0645111
1.65613,1.71413,-0.0786076,-0.0870727,0.130168,-0.167725,0.0465175
0.910774,1.90836,-0.193504,0.0374404,0.106537,-0.199015,0.078434
0.982736,1.89857,-0.130042,0.0311708,0.11119,-0.197415,0.0691641
1.09938,1.88154,-0.220543,0.00124857,0.135618,-0.194028,0.0666703
1.2445,1.7936,-0.213249,-0.0234628,0.123061,-0.178411,0.071636
0.585331,2.05555,-0.0792716,0.0859257,0.109482,-0.222079,0.0574901
0.825138,1.96579,-0.0813615,0.0575997,0.0993717,-0.21159,0.0614517
0.795379,1.97945,-0.173945,0.055458,0.113693,-0.209398,0.0698696
1.17574,1.83,-0.192021,-0.00797319,0.126412,-0.187303,0.0668321
1.18719,1.80865,-0.275018,-0.0205687,0.122685,-0.179304,0.0794595
1.21892,1.82478,-0.219691,-0.00951179,0.123145,-0.186617,0.0719565
1.12301,1.81974,-0.209467,-0.00794992,0.117166,-0.181718,0.0740535
1.39076,1.77078,-0.142394,-0.0411176,0.131219,-0.17761,0.0567708
1.50624,1.70723,-0.179828,-0.0437742,0.100518,-0.172084,0.0759398
1.52543,1.70836,-0.161541,-0.0486436,0.115596,-0.171617,0.0674501
1.29149,1.80512,-0.248057,-0.0334864,0.135036,-0.180412,0.0698959
1.11022,1.90204,-0.0638137,-0.00679958,0.123888,-0.193177,0.0507924
1.05193,1.91361,-0.0404691,0.0174407,0.0965897,-0.200985,0.0594466
1.02369,1.92419,-0.053141,0.0171307,0.0942739,-0.201628,0.0602455
1.03988,1.92356,-0.0477623,0.0237944,0.100382,-0.20427,0.055933
1.10382,1.91614,-0.0460101,0.00971555,0.10383,-0.201164,0.0549545
1.10682,1.85524,-0.173247,0.00576985,0.116003,-0.19063,0.0691061
1.37691,1.71408,-0.283537,-0.0367485,0.131208,-0.168705,0.0796994
1.41017,1.76582,-0.164846,-0.0375561,0.120376,-0.178459,0.0644841
1.42261,1.75123,-0.277661,-0.051464,0.132265,-0.171377,0.0776054
1.37584,1.69322,-0.232277,-0.0424979,0.124123,-0.164282,0.0743318
1.34554,1.73811,-0.205565,-0.0311826,0.110369,-0.173122,0.0770595
1.3323,1.77116,-0.255126,-0.036508,0.129115,-0.176083,0.0740447
1.27243,1.79055,-0.236235,-0.0267477,0.115056,-0.177328,0.0793315
1.251,1.80206,-0.272342,-0.0205244,0.116465,-0.18151,0.0815668
1.55814,1.68702,-0.220668,-0.0706584,0.138639,-0.163615,0.0643312
1.02997,1.81697,-0.235447,0.0139515,0.10555,-0.184985,0.0832886
1.38688,1.7477,-0.300917,-0.0535648,0.151788,-0.169571,0.0714034
1.38716,1.71382,-0.19717,-0.047215,0.111433,-0.165759,0.0737294
1.42946,1.80301,-0.165098,-0.0457061,0.127541,-0.182633,0.0591066
1.25306,1.79975,-0.189063,-0.0320789,0.13044,-0.177472,0.0646637
1.20462,1.82825,-0.327038,-0.0172221,0.155387,-0.183379,0.07267
1.58471,1.71231,-0.190464,-0.0769801,0.137245,-0.165989,0.0629531
1.54887,1.74518,-0.198429,-0.0858969,0.135834,-0.16625,0.0633748
1.63814,1.70576,-0.226487,-0.0908166,0.135793,-0.16243,0.0673528
1.39704,1.66669,-0.283173,-0.0553393,0.11033,-0.15622,0.0897956
1.55691,1.64506,-0.302443,-0.050901,0.116221,-0.164391,0.085142
